YEAR,PSTATABB,ORISPL,PNAME,NAMEPCAP,LAT,LON,PLFUELCT,governor,state,Start_Year,End_Year,party
2018,OR,7431,Dalles Dam North Fishway Project,6.5,45.614375,-121.136885,HYDRO,NA,NA,NA,NA,NA
2018,OR,61827,Dayton Cutoff Solar,2.2,45.17,-123.135,SOLAR,NA,NA,NA,NA,NA
2018,OR,3077,Detroit,100,44.7224,-122.2511,HYDRO,NA,NA,NA,NA,NA
2018,OR,3078,Dexter,15,43.9242,-122.8055,HYDRO,NA,NA,NA,NA,NA
2018,OR,50396,Dillard Complex,51.5,43.0895,-123.4156,BIOMASS,NA,NA,NA,NA,NA
2018,OR,59357,Dorena Hydro-Electric Facility,7.5,43.786667,-122.958056,HYDRO,NA,NA,NA,NA,NA
2018,OR,61761,Douglas County Forest Products,6.3,43.2898,-123.361638,BIOMASS,NA,NA,NA,NA,NA
2018,OR,56461,Dry Creek LFG to Energy Project,3.2,42.3844,-122.7718,BIOMASS,NA,NA,NA,NA,NA
2018,OR,59492,Durbin Creek Windfarm (Burnt River),10,44.353056,-117.323056,WIND,NA,NA,NA,NA,NA
2018,OR,60263,Durham AWTF,1.6,45.400524,-122.765822,BIOMASS,NA,NA,NA,NA,NA
2018,OR,3024,Eagle Point,2.8,42.514575,-122.757062,HYDRO,NA,NA,NA,NA,NA
2018,OR,61560,Eagle Point Solar,9.9,42.400814,-122.82917,SOLAR,NA,NA,NA,NA,NA
2018,OR,3025,East Side,3.2,42.224847,-121.795496,HYDRO,NA,NA,NA,NA,NA
2018,OR,61497,Elbe Solar Center,10,44.618,-121.205,SOLAR,NA,NA,NA,NA,NA
2018,OR,56623,Elkhorn Valley Wind Farm,100.7,45.085221,-117.816273,WIND,NA,NA,NA,NA,NA
2018,OR,57137,Eurus Combine Hills Turbine Ranch 2,63,45.943,-118.591,WIND,NA,NA,NA,NA,NA
2018,OR,56781,Evergreen BioPower LLC,21,44.770792,-122.611974,BIOMASS,NA,NA,NA,NA,NA
2018,OR,52187,Falls Creek,4.1,44.396815,-122.350246,HYDRO,NA,NA,NA,NA,NA
2018,OR,3045,Faraday,54.6,45.268045,-122.32009,HYDRO,NA,NA,NA,NA,NA
2018,OR,58687,Finley Buttes Landfill Gas,4.8,45.69,-119.61,BIOMASS,NA,NA,NA,NA,NA
2018,OR,3026,Fish Creek,11,43.274221,-122.448978,HYDRO,NA,NA,NA,NA,NA
2018,OR,6552,Foster,20,44.4146,-122.6712,HYDRO,NA,NA,NA,NA,NA
2018,OR,56969,Four Corners Windfarm LLC,10,45.7286,-119.4181,WIND,NA,NA,NA,NA,NA
2018,OR,56970,Four Mile Canyon Windfarm LLC,10,45.6447,-119.4533,WIND,NA,NA,NA,NA,NA
2018,OR,55989,FPL Energy Vansycle LLC (OR),122.8,46.01279,-118.816246,WIND,NA,NA,NA,NA,NA
2018,OR,50938,Galesville Project,1.6,42.8489,-123.1778,HYDRO,NA,NA,NA,NA,NA
2018,OR,58109,Georgia-Pacific Toledo Mill,37.3,44.611944,-123.931944,BIOMASS,NA,NA,NA,NA,NA
2018,OR,56192,Georgia-Pacific Wauna Mill,36,46.153955,-123.40658,BIOMASS,NA,NA,NA,NA,NA
2018,OR,61835,Grand Ronde Solar,2.2,45.054,-123.61,SOLAR,NA,NA,NA,NA,NA
2018,OR,3080,Green Peter,80,44.4494,-122.5494,HYDRO,NA,NA,NA,NA,NA
2018,OR,6403,Green Springs,17.2,42.121168,-122.547896,HYDRO,NA,NA,NA,NA,NA
2018,OR,50105,Ground Water Pumping Station,5.4,45.555833,-122.494722,HYDRO,NA,NA,NA,NA,NA
2018,OR,60330,"Grove Solar Center, LLC",6,43.936687,-117.381214,SOLAR,NA,NA,NA,NA,NA
2018,OR,56790,Hay Canyon Wind Power LLC,100.8,45.52,-120.5744,WIND,NA,NA,NA,NA,NA
2018,OR,3013,Hells Canyon,391.5,45.2439,-116.7008,HYDRO,NA,NA,NA,NA,NA
2018,OR,3081,Hills Creek,30,43.7107,-122.4238,HYDRO,NA,NA,NA,NA,NA
2018,OR,57550,Horseshoe Bend Wind LLC,290,45.58555,-120.008249,WIND,NA,NA,NA,NA,NA
2018,OR,60331,"Hyline Solar Center, LLC",9,44.151256,-117.000071,SOLAR,NA,NA,NA,NA,NA
2018,OR,61832,Interstate Solar,2.2,45.129,-122.899,SOLAR,NA,NA,NA,NA,NA
2018,OR,50191,IP Springfield Oregon,65,44.0569,-122.9555,BIOMASS,NA,NA,NA,NA,NA
2018,OR,59490,Jett Creek Windfarm (Burnt River),10,44.425,-117.273889,WIND,NA,NA,NA,NA,NA
2018,OR,3028,John C Boyle,98.7,42.093611,-122.0703,HYDRO,NA,NA,NA,NA,NA
2018,OR,3082,John Day,2160,45.71644,-120.69408,HYDRO,NA,NA,NA,NA,NA
2018,OR,57437,Juniper Ridge Hydroelectric Project,5,44.142698,-121.269747,HYDRO,NA,NA,NA,NA,NA
2018,OR,61553,Klamath Falls Solar 2 CSG,2.9,42.183,-121.764,SOLAR,NA,NA,NA,NA,NA
2018,OR,57924,Klamath Solar,5,42.225,-121.781667,SOLAR,NA,NA,NA,NA,NA
2018,OR,55871,Klondike Wind Power,24.5,45.5563,-120.5507,WIND,NA,NA,NA,NA,NA
2018,OR,56359,Klondike Windpower II,75,45.571,-120.593,WIND,NA,NA,NA,NA,NA
2018,OR,56468,Klondike Windpower III,297.5,45.5836,-120.5042,WIND,NA,NA,NA,NA,NA
2018,OR,62171,Labish Solar LLC,2.2,45.023,-122.922,SOLAR,NA,NA,NA,NA,NA
2018,OR,52155,Lacomb Irrigation District,1,44.597518,-122.685441,HYDRO,NA,NA,NA,NA,NA
2018,OR,57398,Lakeview Cogeneration LLC,26.8,42.188889,-120.679166,BIOMASS,NA,NA,NA,NA,NA
2018,OR,3068,Leaburg,15.9,44.1011,-122.6892,HYDRO,NA,NA,NA,NA,NA
2018,OR,56360,Leaning Juniper,100.5,45.652457,-120.209783,WIND,NA,NA,NA,NA,NA
2018,OR,57333,Leaning Juniper Wind Power II,201,45.651,-120.2598,WIND,NA,NA,NA,NA,NA
2018,OR,3029,Lemolo 1,32,43.3558,-122.2494,HYDRO,NA,NA,NA,NA,NA
2018,OR,6421,Lemolo 2,38.5,43.280611,-122.40248,HYDRO,NA,NA,NA,NA,NA
2018,OR,57803,Lime Wind,3,44.396944,-117.271944,WIND,NA,NA,NA,NA,NA
2018,OR,3083,Lookout Point,120,43.9153,-122.7531,HYDRO,NA,NA,NA,NA,NA
2018,OR,6174,Lost Creek,49,42.6717,-122.6772,HYDRO,NA,NA,NA,NA,NA
2018,OR,3084,McNary,990.5,45.9402,-119.2988,HYDRO,NA,NA,NA,NA,NA
2018,OR,56193,Medford Operation,8.5,42.355517,-122.904642,BIOMASS,NA,NA,NA,NA,NA
2018,OR,50360,Michell Butte Power Project,1.8,43.771896,-117.155023,HYDRO,NA,NA,NA,NA,NA
2018,OR,50917,Middle Fork Irrigation District,3.3,45.480701,-121.59984,HYDRO,NA,NA,NA,NA,NA
2018,OR,61338,Mill Creek Solar (OR),2.2,45.16964,-123.13633,SOLAR,NA,NA,NA,NA,NA
2018,OR,58099,Montague Wind Power Facility LLC,200,45.5857,-120.0904,WIND,NA,NA,NA,NA,NA
2018,OR,61855,Morgan Solar Center,3,43.951376,-117.07478,SOLAR,NA,NA,NA,NA,NA
2018,OR,58022,Neal Hot Springs Geothermal Project,33,44.023056,-117.46806,GEOTHERMAL,NA,NA,NA,NA,NA
2018,OR,60070,"Nolin Hills Wind, LLC",350,45.55455,-119.11434,WIND,NA,NA,NA,NA,NA
2018,OR,3047,North Fork,40.8,45.243287,-122.27995,HYDRO,NA,NA,NA,NA,NA
2018,OR,57526,North Hurlburt Wind LLC,265,45.731611,-120.083466,WIND,NA,NA,NA,NA,NA
2018,OR,60548,"NorWest Energy 2, LLC",9.9,44.06803,-121.22838,SOLAR,NA,NA,NA,NA,NA
2018,OR,62268,"NorWest Energy 4, LLC",5.6,42.695,-121.614,SOLAR,NA,NA,NA,NA,NA
2018,OR,62241,NorWest Energy 9 LLC,8,45.917,-119.343,SOLAR,NA,NA,NA,NA,NA
2018,OR,6505,Oak Grove,51,45.122009,-122.06987,HYDRO,NA,NA,NA,NA,NA
2018,OR,59374,Old Mill Solar,5,42.203333,-121.046389,SOLAR,NA,NA,NA,NA,NA
2018,OR,61860,Ontario Solar Center,3,44.112841,-117.028093,SOLAR,NA,NA,NA,NA,NA
2018,OR,54251,Opal Springs Hydro,4.3,44.49004,-121.298812,HYDRO,NA,NA,NA,NA,NA
2018,OR,60332,"Open Range Solar Center, LLC",10,43.796766,-117.065311,SOLAR,NA,NA,NA,NA,NA
2018,OR,61200,"OR Solar 2, LLC",10,42.542084,-122.781338,SOLAR,NA,NA,NA,NA,NA
2018,OR,61201,"OR Solar 3, LLC",10,42.022336,-121.418873,SOLAR,NA,NA,NA,NA,NA
2018,OR,61423,"OR Solar 5, LLC",8,42.030332,-121.611565,SOLAR,NA,NA,NA,NA,NA
2018,OR,61430,"OR Solar 6, LLC",10,42.208988,-120.367807,SOLAR,NA,NA,NA,NA,NA
2018,OR,61424,"OR Solar 8, LLC",10,42.238888,-121.585833,SOLAR,NA,NA,NA,NA,NA
2018,OR,62935,"Orchard Windfarm, LLC",40,45.683033,-119.458333,WIND,NA,NA,NA,NA,NA
2018,OR,60112,Oregon Convention Center,1.4,45.528457,-122.66317,SOLAR,NA,NA,NA,NA,NA
2018,OR,56971,Oregon Trail Windfarm LLC,9.9,45.7122,-119.4044,WIND,NA,NA,NA,NA,NA
2018,OR,58961,Oregon University System OIT Klamath Fal,2,42.254167,-121.785,SOLAR,NA,NA,NA,NA,NA
2018,OR,59790,Oregon University System Rabbit Field,1.2,44.573484,-123.31695,SOLAR,NA,NA,NA,NA,NA
2018,OR,60976,"OSLH, LLC",9.9,44.061,-121.228,SOLAR,NA,NA,NA,NA,NA
2018,OR,58131,Outback Solar At Christmas Valley,4.4,43.236944,-120.49,SOLAR,NA,NA,NA,NA,NA
2018,OR,50361,Owyhee Dam Power Project,4.3,43.641603,-117.24374,HYDRO,NA,NA,NA,NA,NA
2018,OR,3014,Oxbow (OR),190,44.971643,-116.835042,HYDRO,NA,NA,NA,NA,NA
2018,OR,56972,Pacific Canyon Windfarm LLC,8.3,45.6542,-119.4869,WIND,NA,NA,NA,NA,NA
2018,OR,59382,Paisley Geothermal Generating Plant,3.7,42.695833,-120.557778,GEOTHERMAL,NA,NA,NA,NA,NA
2018,OR,57578,PaTu Wind Farm LLC,9,45.613061,-120.616906,WIND,NA,NA,NA,NA,NA
2018,OR,56789,Pebble Springs Wind LLC,98.7,45.7119,-120.125,WIND,NA,NA,NA,NA,NA
2018,OR,3048,Pelton,109.8,44.694374,-121.231379,HYDRO,NA,NA,NA,NA,NA
2018,OR,10324,Peters Drive Plant,1.8,45.66764,-121.548455,HYDRO,NA,NA,NA,NA,NA
2018,OR,4213,PHP 1,23.7,45.481708,-122.083188,HYDRO,NA,NA,NA,NA,NA
2018,OR,4214,PHP 2,11.8,45.448977,-122.151257,HYDRO,NA,NA,NA,NA,NA
2018,OR,59890,Poplars Ranch Solar LLC,16,43.268206,-120.913617,SOLAR,NA,NA,NA,NA,NA
2018,OR,58591,POTB Digester,1,45.414444,-123.804167,BIOMASS,NA,NA,NA,NA,NA
2018,OR,3031,Powerdale,6,45.7039,-121.5042,HYDRO,NA,NA,NA,NA,NA
2018,OR,3032,Prospect 1,3.8,42.730717,-122.515122,HYDRO,NA,NA,NA,NA,NA
2018,OR,3033,Prospect 2,32,42.731237,-122.513974,HYDRO,NA,NA,NA,NA,NA
2018,OR,3034,Prospect 3,7.2,42.730606,-122.41846,HYDRO,NA,NA,NA,NA,NA
2018,OR,3035,Prospect 4,1,42.733073,-122.515079,HYDRO,NA,NA,NA,NA,NA
2018,OR,59493,Prospector Windfarm (Burnt River),10,44.418056,-117.255,WIND,NA,NA,NA,NA,NA
2018,OR,60333,"Railroad Solar Center, LLC",4.5,43.998019,-117.10118,SOLAR,NA,NA,NA,NA,NA
2018,OR,3049,River Mill,18.8,45.299991,-122.350023,HYDRO,NA,NA,NA,NA,NA
2018,OR,57019,Riverbend Landfill,4.8,45.1672,-123.2511,BIOMASS,NA,NA,NA,NA,NA
2018,OR,57911,Roseburg LFG,1.6,43.186111,-123.380278,BIOMASS,NA,NA,NA,NA,NA
2018,OR,3050,Round Butte,372.5,44.605837,-121.277334,HYDRO,NA,NA,NA,NA,NA
2018,OR,56973,Sand Ranch Windfarm LLC,9.9,45.6447,-119.4767,WIND,NA,NA,NA,NA,NA
2018,OR,57457,Seneca Sustainable Energy LLC,19.8,44.116306,-123.179007,BIOMASS,NA,NA,NA,NA,NA
2018,OR,61830,Sheep Solar,2.2,44.826,-122.949,SOLAR,NA,NA,NA,NA,NA
2018,OR,59704,"Shell New Energies, Junction City",1.6,44.183526,-123.200454,BIOMASS,NA,NA,NA,NA,NA
2018,OR,7413,Short Mountain,3.2,43.96211,-122.997361,BIOMASS,NA,NA,NA,NA,NA
2018,OR,61829,Silverton Solar,2.2,45.014,-122.807,SOLAR,NA,NA,NA,NA,NA
2018,OR,50980,Siphon Power Project,5.4,44.033022,-121.3297,HYDRO,NA,NA,NA,NA,NA
